zone,hour,minute,second,event,baseline_water,support_water,demand_water,baseline_bread,support_bread,demand_bread,baseline_milk,support_milk,demand_milk,baseline_eggs,support_eggs,demand_eggs,baseline_snacks,support_snacks,demand_snacks,baseline_coffee,support_coffee,demand_coffee,baseline_fruits,support_fruits,demand_fruits,baseline_vegetables,support_vegetables,demand_vegetables
Ramanadhapuram,15.87861111111111,52,43,rain,38.663502020988375,0,38.10083933037951,46.168240212269,0,48.055619452508644,28.0,0,27.55808425198901,47.605870671869134,0,47.62494026384448,42.24953654856638,22,44.325808718562556,20.0,0,20.352688515749044,18.0,0,17.088205657237538,17.0,0,16.918223616622
Chennai,13.340277777777779,20,25,rain,38.69169460353284,0,38.397501055351526,40.29866117288363,0,41.97225706258397,28.0,0,26.80487775084308,46.755116111988286,0,44.9654062229993,41.59902003798844,29,43.40253303165471,20.0,0,21.184841403207404,18.0,0,17.241032593710027,17.0,0,16.71588441160807
Madurai,15.110833333333334,6,39,rain,41.34622390114707,0,41.67952838031562,38.9700071667711,0,41.265323519850554,28.0,0,28.239683119713675,49.76319964741091,0,50.05870921672425,41.92929403966443,21,44.26504100305505,20.0,0,21.808345196261918,18.0,0,18.538057338807647,17.0,0,17.414528591694953
Ooty,21.656388888888888,39,23,normal,33.753341488930886,13,36.48822415881654,46.373995039336926,37,49.3844847331623,28.0,0,30.174956808146558,46.91917691378848,0,50.13009135483958,36.06306576188319,4,37.82982267050321,20.0,0,21.288923757715263,18.0,0,18.640717098419383,17.0,0,18.081607569079825
Trichy,8.333333333333334,20,0,rain,31.886725557283217,0,33.743058042215864,41.163907526226495,0,45.82019192256546,28.0,0,28.976404297715945,43.72134429055531,0,46.16719421153914,40.05433803692343,23,43.5308941563627,20.0,0,21.899572583061143,18.0,0,18.74201870740634,17.0,0,18.966265406583723
Coimbatore,8.61,36,36,normal,38.58726764809433,20,39.43944727318281,40.285698826583115,40,41.284222800531836,28.0,0,28.18915521337718,43.85765828683595,0,44.84099347789523,42.11676363644483,7,43.00473419451714,20.0,0,20.924558772784206,18.0,0,18.883736515247815,17.0,0,17.425148778867673
Cumbum,3.245277777777778,14,43,normal,40.76674865603148,18,36.73954228200519,49.15408934487722,37,43.26859118622818,28.0,0,24.22685421988118,41.388345997514556,0,37.16224693045352,47.691512153415324,4,42.5545753663792,20.0,0,17.47362864774093,18.0,0,15.265600667072432,17.0,0,14.75485221258055
Madurai,6.8788888888888895,52,44,weekend,33.72574005744715,6,35.52343219733075,35.07288372339271,19,37.3021888856277,28.0,0,30.242226805316747,49.76319964741091,57,52.79458504005649,34.3616909478299,0,35.454886664565265,20.0,0,21.06790535121609,18.0,0,19.915501122933797,17.0,0,17.69330947337354
Salem,19.42138888888889,25,17,normal,30.991852204279624,15,33.59470969768584,46.51115891623186,37,51.72469586413097,28.0,0,30.92308183547467,42.795009738268384,0,46.14225811264525,39.490013090154434,3,43.00002102910093,20.0,0,22.008334026444025,18.0,0,18.897053217955143,17.0,0,19.045113571445782
Dharmapuri,1.0552777777777778,3,19,normal,30.821988115774875,13,26.6576413168043,38.085268435163854,35,32.68378924076407,28.0,0,24.70846512948235,47.03003548747523,0,40.403737528480114,43.79800442850418,5,37.972007879513775,20.0,0,17.36956566710225,18.0,0,15.476093960789473,17.0,0,15.147991269240224
Tenkasi,2.48,28,48,weekend,39.97890079277373,6,35.48142778484818,33.21914342462593,16,28.559935948028464,28.0,0,25.22143671074071,46.84848003316055,60,41.91461584476749,27.704370543179156,1,25.254274583047337,20.0,0,18.356616211457563,18.0,0,16.715226115240586,17.0,0,15.68045636491822
Karur,4.763888888888889,45,50,rain,31.99517790958504,0,28.127052910159325,37.73247184428588,0,34.242219162831155,28.0,0,24.15842153676944,44.75094055807841,0,38.85211535042309,43.03240121394373,28,40.03977546321956,20.0,0,19.135774715822393,18.0,0,16.202235155759624,17.0,0,15.802778241949106
Tenkasi,14.761111111111111,45,40,rain,37.54459048558374,0,37.16920249901927,38.936052625740416,0,40.55209198290899,28.0,0,27.831612107157046,46.84848003316055,0,45.80129085350365,43.719207655035106,20,45.022183125969974,20.0,0,21.052981096438828,18.0,0,17.538876431332806,17.0,0,18.445726070859056
Pudukottai,17.180833333333336,10,51,weekend,37.86154046215629,6,38.22253869004874,38.300311465939544,20,38.24664942682304,28.0,0,29.693354089534424,47.052339145013335,50,49.35864437190108,28.41956323712548,3,28.464474466783223,20.0,0,20.468746439713982,18.0,0,18.43403964535149,17.0,0,18.242731533595034
Tirunelveli,7.715277777777778,42,55,normal,39.624756883282366,19,41.478865884016955,38.380917836502896,36,39.96815715082489,28.0,0,29.377278039303203,42.33256633042416,0,44.00196587940573,44.56365019926856,7,46.68301197241055,20.0,0,20.689662663119403,18.0,0,19.00415989598407,17.0,0,18.064043121163415
Namakkal,8.190555555555555,11,26,normal,46.000408795715074,17,47.666289565161236,47.500537005433976,36,49.53593957763995,28.0,0,28.66942559650182,43.77988940216618,0,46.39578649192602,29.12477557085127,4,30.918632570956312,20.0,0,20.86075230743159,18.0,0,18.268101879105625,17.0,0,18.434878800050058
Coimbatore,20.82,49,12,weekend,43.767768157330956,5,47.95902041606446,39.566282936927436,19,42.672650783282556,28.0,0,32.023464955005345,43.85765828683595,66,49.06219500189446,40.68923477348823,3,44.49322354905155,20.0,0,21.33070551746281,18.0,0,19.68585442829552,17.0,0,19.161911198302164
Salem,19.309166666666666,18,33,weekend,29.93637876614546,8,32.36421395111368,35.6293468389831,15,38.52985509653534,28.0,0,31.887173720618478,42.795009738268384,52,48.455663990005824,32.0154388677313,4,34.33427450083697,20.0,0,21.534376792146055,18.0,0,20.191300006342015,17.0,0,19.503034925545418
Salem,1.4786111111111113,28,43,weekend,29.93637876614546,8,26.25393245266112,35.6293468389831,15,32.212807102573855,28.0,0,26.128935763778934,42.795009738268384,52,38.72115197355505,32.0154388677313,4,27.287610664615812,20.0,0,17.274795769479088,18.0,0,15.937691118319286,17.0,0,16.392880879265814
Chennai,19.81861111111111,49,7,weekend,38.07906527215725,6,41.032890818545475,41.16424113198611,15,44.895341386813755,28.0,0,30.80124498580799,46.755116111988286,55,51.74022753676606,25.222384006616462,2,26.890795127116505,20.0,0,21.84309945979535,18.0,0,20.682453443318618,17.0,0,18.81022286889062
Vellore,18.933333333333334,56,0,weekend,37.727278941779964,13,40.511863887058084,33.16350779832507,14,35.982301475729834,28.0,0,32.04238565616676,48.19899329625811,63,53.923657689317814,47.78174030494075,3,51.75633026521857,20.0,0,21.829861625407034,18.0,0,19.74742491258385,17.0,0,18.355584090240633
Pudukottai,11.194722222222222,11,41,normal,40.17823385325815,17,39.13034685989466,42.63016247598119,46,42.07874004814088,28.0,0,27.491703478198787,47.052339145013335,0,45.75773227719462,26.472202597790183,3,26.099072317603145,20.0,0,19.58749206530518,18.0,0,17.22992515530553,17.0,0,16.60458729983859
Bodi,6.298333333333333,17,54,weekend,26.71685653185835,12,27.891494235599996,41.07058006834765,11,43.48097092179991,28.0,0,31.24936389890442,46.312237496988104,54,51.1007524512932,29.595738987812993,2,30.200426466516145,20.0,0,21.24237263977818,18.0,0,19.78707663251949,17.0,0,18.84343095717339
Nagercoil,16.421111111111113,25,16,weekend,36.76187015471747,8,36.97697532772113,42.983592760115535,16,43.858254320261466,28.0,0,29.444128441847564,43.54560165478784,44,45.564649564231395,22.49218157320404,4,22.500519695628252,20.0,0,20.064643201195327,18.0,0,19.38886709837605,17.0,0,17.75892358657851
Chennai,16.952777777777776,57,10,normal,39.304323934908425,15,39.273738304396986,39.433081213781136,32,39.2981266487825,28.0,0,27.810702787673602,46.755116111988286,0,47.035726432015075,26.618243730497205,4,26.88309974930977,20.0,0,20.35108579242842,18.0,0,18.29974573082653,17.0,0,16.8296308539852
Coimbatore,14.779444444444445,46,46,normal,38.58726764809433,20,38.293141179286714,40.285698826583115,40,39.90239641795604,28.0,0,27.86630086991006,43.85765828683595,0,43.93674878093881,42.11676363644483,7,41.346946314100954,20.0,0,20.449868014671804,18.0,0,17.835889720034643,17.0,0,16.74978530857233
Tirunelveli,22.242222222222225,14,32,weekend,38.840222090008695,8,34.66054852579916,44.39081528207452,12,39.659485052464824,28.0,0,25.863512877584203,42.33256633042416,60,39.185118761948424,26.651075201973363,2,24.530440948066783,20.0,0,17.53503148115119,18.0,0,16.069229189246727,17.0,0,14.930586174716982
Bodi,12.847777777777779,50,52,normal,43.7691805850676,17,43.183191606306735,45.10647409133021,38,44.59491645170231,28.0,0,27.280462158977613,46.312237496988104,0,45.78268908380829,35.005235627037244,7,34.52747743076484,20.0,0,19.326520779206515,18.0,0,17.289960417684814,17.0,0,15.915785780176975
Virudhunagar,2.993333333333333,59,36,rain,44.350793481000736,0,39.322898785463074,39.17951110800057,0,36.235057947645025,28.0,0,24.22569920302239,40.43468399020969,0,36.048890764488014,36.442483195672004,35,34.231872988772885,20.0,0,18.182219838219662,18.0,0,15.678213800884768,17.0,0,15.848024692254844
Karur,10.171111111111111,10,16,weekend,28.9237264257748,7,28.731405833407635,32.608115607663365,14,32.36503209121597,28.0,0,28.600324580662654,44.75094055807841,51,45.707933838273625,44.679762548690945,0,43.15378450443036,20.0,0,20.193275214644856,18.0,0,18.694611456451753,17.0,0,17.38486560920083
Bodi,12.705555555555556,42,20,normal,43.7691805850676,17,42.244375257971534,45.10647409133021,38,43.580951308559506,28.0,0,27.189017709931797,46.312237496988104,0,44.365642047751265,35.005235627037244,7,34.5337847919438,20.0,0,19.847105352151576,18.0,0,17.593084001579207,17.0,0,16.70248937167014
Tirunelveli,19.93861111111111,56,19,rain,39.232489486645534,0,41.71666745500391,41.38586655928871,0,46.76771069137919,28.0,0,30.231655150660004,42.33256633042416,0,45.86287777116274,40.88264477008581,27,46.134339064730625,20.0,0,22.4980894069981,18.0,0,20.013237850937134,17.0,0,19.078711112088865
Karur,16.35388888888889,21,14,rain,31.99517790958504,0,32.663870769273395,37.73247184428588,0,40.48555017079345,28.0,0,28.509158640259805,44.75094055807841,0,45.096988983329155,43.03240121394373,28,45.68835769554079,20.0,0,21.661749725275655,18.0,0,17.863569907316574,17.0,0,17.72291160093801
Theni,0.29,17,24,weekend,48.60570847549609,10,43.4899666990799,45.686464883246686,15,40.15861416073556,28.0,0,24.789444108267233,44.20381477073529,45,40.34910846384101,27.297359059343346,1,24.385433578896905,20.0,0,17.65586071761909,18.0,0,16.635145903870953,17.0,0,15.398818350838626
Dharmapuri,7.166944444444445,10,1,weekend,48.232025320958336,7,50.872569000005456,39.34489323207067,15,41.72932891711022,28.0,0,31.242446730968346,47.03003548747523,42,52.15771758263641,23.21228698834546,2,24.34699822932267,20.0,0,21.00904558076182,18.0,0,20.053515263712274,17.0,0,18.393772052004127
Perambalur,19.5375,32,15,normal,39.13605020386118,20,42.16903334719058,41.89461863201859,28,45.52075976818925,28.0,0,29.99935765315809,42.830884456520046,0,45.410997953055144,31.96351280649583,5,34.38599702639151,20.0,0,21.705726282885124,18.0,0,19.703883418186194,17.0,0,18.232712474268354
Coimbatore,23.940277777777776,56,25,weekend,43.767768157330956,5,38.60450863223553,39.566282936927436,19,34.51464003680559,28.0,0,24.809881358720073,43.85765828683595,66,39.15543689439623,40.68923477348823,3,35.188133433313794,20.0,0,16.816277427681964,18.0,0,16.370613071434736,17.0,0,15.92087305446974
Chennai,4.362777777777778,21,46,normal,39.304323934908425,15,35.600127716359154,39.433081213781136,32,35.22633944577021,28.0,0,25.29306887687254,46.755116111988286,0,42.06226358533721,26.618243730497205,4,24.136913491005046,20.0,0,18.029859127391894,18.0,0,16.247419219105787,17.0,0,15.324334581043457
Ooty,21.473055555555554,28,23,weekend,23.42485009104321,7,25.69544663103021,42.15278264391995,13,44.98017137679835,28.0,0,31.05995384443643,46.91917691378848,45,53.13865239966334,49.23476274080344,2,52.78974874888711,20.0,0,21.463732904510266,18.0,0,19.713886647189337,17.0,0,19.423611091165224
Namakkal,23.47972222222222,28,47,rain,39.038209510948974,0,34.04404032266299,45.37250241583318,0,42.788670864812666,28.0,0,25.003077803835467,43.77988940216618,0,39.608730308869575,36.16769493281081,25,33.32751045428663,20.0,0,18.59834977089618,18.0,0,15.595429597422067,17.0,0,15.824780296159847
Chennai,13.778055555555556,46,41,normal,39.304323934908425,15,38.10952842295263,39.433081213781136,32,38.35174904923795,28.0,0,27.154060614809406,46.755116111988286,0,45.45374279186454,26.618243730497205,4,25.951897619895995,20.0,0,20.205616934743404,18.0,0,17.216533448246192,17.0,0,16.96356516156424
Chennai,1.9469444444444444,56,49,rain,38.69169460353284,0,33.320475350572956,40.29866117288363,0,37.48965092354776,28.0,0,25.523375699678322,46.755116111988286,0,41.15453601766324,41.59902003798844,29,38.6065266808205,20.0,0,18.57034665280214,18.0,0,16.090937482294713,17.0,0,14.903485781870955
Tirunelveli,16.692777777777778,41,34,rain,39.232489486645534,0,38.871458679902126,41.38586655928871,0,42.47922305206363,28.0,0,26.8461431264947,42.33256633042416,0,41.02446427842278,40.88264477008581,27,42.53636941258714,20.0,0,20.30775305696192,18.0,0,17.581325385897053,17.0,0,18.339209519764683
Chennai,4.233888888888889,14,2,weekend,38.07906527215725,6,34.8987343624664,41.16424113198611,15,36.999512005872376,28.0,0,26.821502578203546,46.755116111988286,55,43.42748542664942,25.222384006616462,2,22.606974539403385,20.0,0,18.04381901831295,18.0,0,18.165560908979145,17.0,0,16.188428775651477
Theni,9.705277777777777,42,19,weekend,48.60570847549609,10,49.683174743551085,45.686464883246686,15,46.957506735866254,28.0,0,29.56817666659346,44.20381477073529,45,47.03727886440851,27.297359059343346,1,29.158858120083245,20.0,0,21.254232046164095,18.0,0,18.927958072863056,17.0,0,17.956576680998182
Karur,22.706666666666667,42,24,weekend,28.9237264257748,7,25.344216441379075,32.608115607663365,14,27.487228116702287,28.0,0,26.085282624745748,44.75094055807841,51,39.83328477544312,44.679762548690945,0,39.830617951573025,20.0,0,17.981169050341343,18.0,0,16.497522461296267,17.0,0,14.950883869001435
Vellore,15.646388888888888,38,47,rain,42.35626754079851,0,41.7189780841189,39.03979270045541,0,40.31823761499175,28.0,0,27.00495484402352,48.19899329625811,0,47.61733808611533,43.74006843805889,32,45.197424310757874,20.0,0,20.923059254132014,18.0,0,17.534070833754747,17.0,0,17.523634568866555
Kanyakumari,6.375,22,30,normal,40.91867763801298,14,41.99221096475776,41.22047902430772,46,42.889184547284685,28.0,0,29.293600235209123,46.56479008021971,0,49.32725211616564,40.049794546320875,8,41.74825108570484,20.0,0,19.778467009962466,18.0,0,18.70366856630831,17.0,0,18.937296537012276
Coimbatore,17.461944444444445,27,43,rain,41.177517902712644,0,40.91100799003924,39.925990881755276,0,41.74703964212113,28.0,0,28.041476149632533,43.85765828683595,0,43.235007762879334,48.59837205358705,26,51.22507028152241,20.0,0,21.473975565802263,18.0,0,18.164919428847504,17.0,0,17.16781947765768
Cumbum,3.1330555555555555,7,59,weekend,29.471411633262974,8,25.91048286541798,47.57729861243491,11,42.26923420121124,28.0,0,26.04027475309071,41.388345997514556,43,38.014363058423115,40.83514733104723,2,36.028417697125974,20.0,0,17.21138168303463,18.0,0,16.858614052974243,17.0,0,16.00136171516196
Dharmapuri,13.224166666666667,13,27,rain,39.52700671836661,0,39.34033326604351,38.715080833617264,0,39.72586975941387,28.0,0,26.721217146348053,47.03003548747523,0,45.41221412694447,40.070630429811445,20,40.83167018268848,20.0,0,20.071792142506418,18.0,0,17.641325972075094,17.0,0,17.028313904223012
Kanyakumari,0.6422222222222221,38,32,rain,45.06764523389062,0,39.35454567473831,40.22596629886361,0,37.05894400431804,28.0,0,24.639923023040282,46.56479008021971,0,40.78702390149507,43.677871284269436,33,39.98680208464568,20.0,0,18.202430270436402,18.0,0,15.3562481893376,17.0,0,14.645692466147949
Perambalur,10.867777777777778,52,4,weekend,40.759418109477394,5,39.311838811494525,39.31380979747918,23,38.62122575035621,28.0,0,28.406313639070863,42.830884456520046,43,43.21239600023356,19.036711661493786,3,19.198218234249982,20.0,0,19.729812721694937,18.0,0,18.78726688809236,17.0,0,17.20413227599839
Namakkal,17.480277777777776,28,49,normal,46.000408795715074,17,46.07841875757362,47.500537005433976,36,47.93198678260714,28.0,0,27.863118911129913,43.77988940216618,0,44.04407018544041,29.12477557085127,4,28.60744375871167,20.0,0,20.57968144886006,18.0,0,18.034458023815763,17.0,0,17.598378768927297
Dharmapuri,22.751666666666665,45,6,weekend,48.232025320958336,7,42.014737387917286,39.34489323207067,15,34.834213838186265,28.0,0,25.38466166264727,47.03003548747523,42,42.98277931696118,23.21228698834546,2,21.228514573109322,20.0,0,17.912560445744678,18.0,0,15.589992346345344,17.0,0,15.681880873582513
Pudukottai,5.645277777777777,38,43,weekend,37.86154046215629,6,34.506233742361054,38.300311465939544,20,35.169828850999366,28.0,0,26.578998699484153,47.052339145013335,50,44.68544515599531,28.41956323712548,3,26.69485642084443,20.0,0,18.781256992794575,18.0,0,17.108819573019932,17.0,0,16.221087314854085
Namakkal,14.431111111111111,25,52,normal,46.000408795715074,17,46.57607795866912,47.500537005433976,36,47.604196994338416,28.0,0,28.282302091441533,43.77988940216618,0,45.03983983668595,29.12477557085127,4,29.231095034382292,20.0,0,20.353690398055726,18.0,0,17.458140183653395,17.0,0,17.837640333545437
Chennai,4.305,18,18,weekend,38.07906527215725,6,33.27348927613015,41.16424113198611,15,36.67989131337591,28.0,0,25.848523260591552,46.755116111988286,55,42.53095648955421,25.222384006616462,2,22.342208380682035,20.0,0,17.69856509791318,18.0,0,17.40834154893331,17.0,0,16.079643964888522
Perambalur,1.7069444444444444,42,25,normal,39.13605020386118,20,34.178540964190134,41.89461863201859,28,36.41868962728167,28.0,0,24.658096867767927,42.830884456520046,0,36.40648392944094,31.96351280649583,5,27.93369541011666,20.0,0,16.89272092648911,18.0,0,15.732344287969381,17.0,0,15.479595382512061
Virudhunagar,17.761388888888888,45,41,weekend,48.47349620631729,2,47.282139085620464,33.93939787277466,11,33.2924188295421,28.0,0,28.550533702072258,40.43468399020969,49,42.0720865609385,39.087567533570414,2,38.7145708027382,20.0,0,20.152781936792216,18.0,0,18.57563994423245,17.0,0,17.86696466158477
